BRA ID MIR,HS ID HS4,Year,Exports,Imports
4sp0703,8480,2014,658274.0,8431131.0
4sp0703,8481,2011,7185964.0,51916765.0
4sp0703,8481,2012,10698261.0,61506355.0
4sp0703,8481,2013,17016218.0,54258358.0
4sp0703,8481,2014,10456262.0,57380792.0
4sp0703,8482,2011,78361175.0,63544220.0
4sp0703,8482,2012,68712383.0,59110598.0
4sp0703,8482,2013,39981388.0,73262823.0
4sp0703,8482,2014,44043418.0,62240075.0
4sp0703,8483,2011,20771415.0,71534141.0
4sp0703,8483,2012,17265900.0,58390495.0
4sp0703,8483,2013,15996991.0,78584176.0
4sp0703,8483,2014,16228429.0,61896087.0
4sp0703,8484,2011,527033.0,1480893.0
4sp0703,8484,2012,527757.0,1637165.0
4sp0703,8484,2013,457806.0,1670522.0
4sp0703,8484,2014,513305.0,2139801.0
4sp0703,8486,2011,16234.0,120658.0
4sp0703,8486,2012,1037.0,320864.0
4sp0703,8486,2013,999.0,40594.0
4sp0703,8487,2011,9956.0,305321.0
4sp0703,8487,2012,12460.0,696929.0
4sp0703,8487,2013,39617.0,379361.0
4sp0703,8487,2014,37584.0,491359.0
4sp0703,8501,2011,3376214.0,25461602.0
4sp0703,8501,2012,1077778.0,29336255.0
4sp0703,8501,2013,771853.0,25050953.0
4sp0703,8501,2014,10952212.0,19958539.0
4sp0703,8502,2011,61412.0,138050860.0
4sp0703,8502,2012,195738.0,3738745.0
4sp0703,8503,2011,190732858.0,102036268.0
4sp0703,8503,2012,544585572.0,117739348.0
4sp0703,8503,2013,254825470.0,18509811.0
4sp0703,8503,2014,242310150.0,17623667.0
4sp0703,8504,2011,4119499.0,58864134.0
4sp0703,8504,2012,2002144.0,64782113.0
4sp0703,8504,2013,2710286.0,74675558.0
4sp0703,8504,2014,13312197.0,98229461.0
4sp0703,8505,2011,179086.0,4595669.0
4sp0703,8505,2012,59213.0,3591642.0
4sp0703,8505,2013,90042.0,2586141.0
4sp0703,8505,2014,39259.0,3267862.0
4sp0703,8506,2011,1449.0,591773.0
4sp0703,8506,2012,2597.0,697639.0
4sp0703,8506,2013,2295.0,638338.0
4sp0703,8506,2014,1192.0,1073942.0
4sp0703,8507,2011,63466746.0,37290980.0
4sp0703,8507,2012,50606273.0,24203056.0
4sp0703,8507,2013,56715840.0,36825946.0
4sp0703,8507,2014,46871512.0,41084469.0
4sp0703,8508,2013,2100.0,9811.0
4sp0703,8509,2011,920.0,1494.0
4sp0703,8509,2012,232.0,2175.0
4sp0703,8509,2013,62.0,1526.0
4sp0703,8509,2014,367.0,627789.0
4sp0703,8511,2011,2835109.0,3697863.0
4sp0703,8511,2012,2530008.0,2482692.0
4sp0703,8511,2013,2861560.0,2974672.0
4sp0703,8511,2014,1250261.0,2682503.0
4sp0703,8512,2011,5322746.0,4199069.0
4sp0703,8512,2012,5113835.0,3170783.0
4sp0703,8512,2013,3770949.0,4897971.0
4sp0703,8512,2014,3032989.0,3901347.0
4sp0703,8513,2011,12.0,114658.0
4sp0703,8513,2012,1470.0,145268.0
4sp0703,8514,2011,88315.0,838816.0
4sp0703,8514,2012,65000.0,2851600.0
4sp0703,8514,2014,8425.0,2745421.0
4sp0703,8515,2011,54099.0,5829041.0
4sp0703,8515,2012,29233.0,30611094.0
4sp0703,8515,2013,51911.0,7088592.0
4sp0703,8515,2014,11906.0,3841914.0
4sp0703,8516,2011,21618.0,560896.0
4sp0703,8516,2012,27533.0,376716.0
4sp0703,8516,2013,11844.0,580925.0
4sp0703,8516,2014,32532.0,634782.0
4sp0703,8517,2011,174641817.0,399994378.0
4sp0703,8517,2012,105483555.0,247430322.0
4sp0703,8517,2013,16540108.0,202234998.0
4sp0703,8517,2014,12402188.0,142305211.0
4sp0703,8518,2011,2040245.0,6960898.0
4sp0703,8518,2012,2232033.0,5092472.0
4sp0703,8518,2013,1809281.0,6300437.0
4sp0703,8518,2014,2330698.0,5424593.0
4sp0703,8519,2013,531.0,60574.0
4sp0703,8519,2014,1025.0,102058.0
4sp0703,8521,2011,199550.0,1979442.0
4sp0703,8521,2012,55148.0,1137197.0
4sp0703,8521,2013,14048.0,395551.0
4sp0703,8523,2011,1255598.0,18313838.0
4sp0703,8523,2012,919718.0,14351219.0
4sp0703,8523,2013,553105.0,12709315.0
4sp0703,8523,2014,493713.0,17799406.0
4sp0703,8525,2011,563709.0,7591027.0
4sp0703,8525,2012,661256.0,2510134.0
4sp0703,8525,2013,207690.0,1138494.0
4sp0703,8525,2014,13388.0,3808460.0
4sp0703,8526,2011,335931.0,3297622.0
4sp0703,8526,2012,330234.0,3906268.0
4sp0703,8526,2013,153488.0,7615949.0
4sp0703,8526,2014,125843.0,7394833.0
4sp0703,8527,2011,75877.0,661556.0
4sp0703,8527,2012,46225.0,821391.0
4sp0703,8527,2013,103383.0,787001.0
4sp0703,8527,2014,78828.0,744612.0
4sp0703,8528,2011,31812.0,53115762.0
4sp0703,8528,2012,16443.0,32361242.0
4sp0703,8528,2013,54801.0,25584603.0
4sp0703,8528,2014,92034.0,7195516.0
4sp0703,8529,2011,277001.0,2632935.0
4sp0703,8529,2012,133757.0,3132493.0
4sp0703,8529,2013,278278.0,6532396.0
4sp0703,8529,2014,212478.0,10974764.0
4sp0703,8530,2011,132717.0,151103.0
4sp0703,8530,2012,10253.0,1550673.0
4sp0703,8530,2013,3209.0,145435.0
4sp0703,8530,2014,2008.0,755868.0
4sp0703,8531,2011,21347.0,1964991.0
4sp0703,8531,2012,21409.0,2956843.0
4sp0703,8531,2013,34280.0,2915520.0
4sp0703,8531,2014,181345.0,3101983.0
4sp0703,8532,2011,284000.0,8722156.0
4sp0703,8532,2012,769866.0,6597027.0
4sp0703,8532,2013,996443.0,6461548.0
4sp0703,8532,2014,1602548.0,9840398.0
4sp0703,8533,2011,516399.0,3550375.0
4sp0703,8533,2012,280572.0,3019850.0
4sp0703,8533,2013,114275.0,2386459.0
4sp0703,8533,2014,180984.0,2623152.0
4sp0703,8534,2011,782084.0,21840355.0
4sp0703,8534,2012,1164580.0,17059976.0
4sp0703,8534,2013,97964.0,13741281.0
4sp0703,8534,2014,78745.0,25675164.0
4sp0703,8535,2011,299058.0,8848136.0
4sp0703,8535,2012,5412206.0,11053323.0
4sp0703,8535,2013,3588445.0,9164854.0
4sp0703,8535,2014,1947484.0,12117105.0
4sp0703,8536,2011,7675691.0,53890963.0
4sp0703,8536,2012,5573347.0,61065809.0
4sp0703,8536,2013,7189709.0,70516707.0
4sp0703,8536,2014,4015414.0,88301377.0
4sp0703,8537,2011,1511379.0,14355468.0
4sp0703,8537,2012,1554751.0,20057363.0
4sp0703,8537,2013,2316877.0,14207804.0
4sp0703,8537,2014,1466562.0,20668669.0
4sp0703,8538,2011,1375570.0,23629027.0
4sp0703,8538,2012,980906.0,30631270.0
4sp0703,8538,2013,1117085.0,27890567.0
4sp0703,8538,2014,750046.0,29280319.0
4sp0703,8539,2011,185849.0,932082.0
4sp0703,8539,2012,278497.0,751504.0
4sp0703,8539,2013,173355.0,638471.0
4sp0703,8539,2014,125299.0,378371.0
4sp0703,8540,2013,16.0,232044.0
4sp0703,8540,2014,30952.0,169042.0
4sp0703,8541,2011,659237.0,15103691.0
4sp0703,8541,2012,1151178.0,11374839.0
4sp0703,8541,2013,358748.0,9314636.0
4sp0703,8541,2014,242025.0,13239394.0
4sp0703,8542,2011,8172415.0,182123439.0
4sp0703,8542,2012,7279719.0,139507360.0
4sp0703,8542,2013,1181441.0,179120182.0
4sp0703,8542,2014,1260642.0,151129631.0
4sp0703,8543,2011,6788024.0,5428981.0
4sp0703,8543,2012,5858741.0,4346879.0
4sp0703,8543,2013,3721767.0,5189731.0
4sp0703,8543,2014,3599613.0,4641525.0
4sp0703,8544,2011,66097764.0,45517975.0
4sp0703,8544,2012,51119151.0,40255712.0
4sp0703,8544,2013,39534164.0,40763324.0
4sp0703,8544,2014,32736351.0,38096136.0
4sp0703,8545,2011,671434.0,2524729.0
4sp0703,8545,2012,593205.0,2530430.0
4sp0703,8545,2013,693789.0,3208141.0
4sp0703,8545,2014,956940.0,2833685.0
4sp0703,8546,2011,116220.0,615952.0
4sp0703,8546,2012,146593.0,204746.0
4sp0703,8546,2013,333699.0,548844.0
4sp0703,8546,2014,332001.0,455508.0
4sp0703,8547,2011,94733.0,3737474.0
4sp0703,8547,2012,138791.0,3014903.0
4sp0703,8547,2013,33337.0,3535182.0
4sp0703,8547,2014,103907.0,1597954.0
4sp0703,8548,2011,16893.0,74535.0
4sp0703,8548,2012,9330.0,18974.0
4sp0703,8548,2013,11228.0,5049.0
4sp0703,8548,2014,6205.0,610.0
4sp0703,8607,2014,14363.0,272389.0
4sp0703,8608,2014,294595.0,412977.0
4sp0703,8609,2012,11760.0,178529.0
4sp0703,8609,2013,13954.0,193950.0
4sp0703,8609,2014,6700.0,3052.0
4sp0703,8703,2012,16861.0,191539.0
4sp0703,8703,2013,81296931.0,378451.0
4sp0703,8703,2014,259133391.0,125662.0
4sp0703,8707,2011,26197.0,278768.0
4sp0703,8707,2012,19980.0,618321.0
4sp0703,8707,2013,11809.0,227914.0
4sp0703,8707,2014,46566.0,90644.0
4sp0703,8708,2011,288950620.0,158858600.0
4sp0703,8708,2012,269276174.0,205393660.0
4sp0703,8708,2013,230477778.0,241136738.0
4sp0703,8708,2014,199677575.0,241115375.0
4sp0703,8709,2013,2431.0,53717.0
4sp0703,8709,2014,901.0,257688.0
4sp0703,8714,2011,2975.0,897311.0
4sp0703,8714,2012,27780.0,1278533.0
4sp0703,8714,2013,5413.0,1842058.0
4sp0703,8714,2014,298.0,1414204.0
4sp0703,8716,2011,122043.0,591668.0
4sp0703,8716,2012,33381.0,639235.0
4sp0703,8716,2014,13356.0,71970.0
4sp0703,8802,2011,200000.0,3179128.0
4sp0703,8802,2014,153400.0,4562439.0
4sp0703,8803,2011,58189.0,2781892.0
4sp0703,8803,2012,4358.0,2612028.0
4sp0703,8803,2013,114823.0,2302189.0
4sp0703,8803,2014,87984.0,1705793.0
4sp0703,9001,2011,12584136.0,20703506.0
4sp0703,9001,2012,16225995.0,20790713.0
4sp0703,9001,2013,12071032.0,16731099.0
4sp0703,9001,2014,4015696.0,10930918.0
4sp0703,9002,2011,13887.0,186894.0
4sp0703,9002,2012,7160.0,163617.0
4sp0703,9002,2014,4795.0,188997.0
4sp0703,9004,2011,9279.0,97343.0
4sp0703,9004,2012,613.0,50324.0
4sp0703,9004,2013,16848.0,678268.0
4sp0703,9011,2011,2414.0,87298.0
4sp0703,9011,2013,2167.0,117922.0
4sp0703,9013,2011,2319594.0,22548002.0
4sp0703,9013,2012,1345698.0,12115500.0
4sp0703,9013,2013,58101.0,6200368.0
4sp0703,9013,2014,62449.0,10826998.0
4sp0703,9014,2011,140452.0,3451355.0
4sp0703,9014,2012,67684.0,4675982.0
4sp0703,9014,2013,145680.0,6779751.0
4sp0703,9014,2014,8135.0,2537136.0
4sp0703,9015,2011,49939.0,415197.0
4sp0703,9015,2013,34.0,113260.0
4sp0703,9015,2014,138.0,397396.0
4sp0703,9016,2014,1966.0,184.0
4sp0703,9017,2011,404305.0,5665187.0
4sp0703,9017,2012,311152.0,6036879.0
4sp0703,9017,2013,216895.0,5523055.0
4sp0703,9017,2014,226380.0,6052587.0
4sp0703,9018,2011,8999527.0,14070990.0
4sp0703,9018,2012,6284232.0,15553453.0
4sp0703,9018,2013,9160821.0,12195357.0
4sp0703,9018,2014,10344359.0,8440781.0
4sp0703,9019,2011,1895381.0,564220.0
4sp0703,9019,2012,1537851.0,421253.0
4sp0703,9019,2013,1659716.0,237736.0
4sp0703,9019,2014,1461338.0,469118.0
4sp0703,9021,2011,4413193.0,195850.0
4sp0703,9021,2012,3758270.0,50080.0
4sp0703,9021,2013,3509482.0,462943.0
4sp0703,9021,2014,3406365.0,290923.0
4sp0703,9023,2012,44078.0,1362663.0
4sp0703,9023,2013,13054.0,48855.0
4sp0703,9023,2014,55432.0,25770.0
4sp0703,9024,2011,42532.0,698573.0
4sp0703,9024,2013,1164.0,1042160.0
4sp0703,9024,2014,120086.0,1093303.0
4sp0703,9025,2011,336938.0,2145184.0
4sp0703,9025,2012,262332.0,1420480.0
4sp0703,9025,2013,335105.0,1437031.0
4sp0703,9025,2014,226811.0,1695746.0
4sp0703,9026,2011,2807142.0,22193508.0
4sp0703,9026,2012,3307671.0,25690772.0
4sp0703,9026,2013,1645213.0,23960300.0
4sp0703,9026,2014,2310654.0,23266636.0
4sp0703,9027,2011,487195.0,7746160.0
4sp0703,9027,2012,639116.0,9022819.0
4sp0703,9027,2013,727907.0,9554192.0
4sp0703,9027,2014,1980551.0,10127555.0
4sp0703,9028,2011,13280670.0,2382050.0
4sp0703,9028,2012,14689976.0,2825190.0
4sp0703,9028,2013,4904763.0,1019603.0
4sp0703,9028,2014,9150547.0,1753830.0
4sp0703,9029,2011,286722.0,1022177.0
4sp0703,9029,2012,177555.0,1072188.0
4sp0703,9029,2013,239523.0,5565610.0
4sp0703,9029,2014,183481.0,11936639.0
4sp0703,9030,2011,141517.0,5096349.0
4sp0703,9030,2012,1196611.0,7961275.0
4sp0703,9030,2013,473709.0,5285701.0
4sp0703,9030,2014,525369.0,7252018.0
4sp0703,9031,2011,1707607.0,25894777.0
4sp0703,9031,2012,2671388.0,25907934.0
4sp0703,9031,2013,1312575.0,23959172.0
4sp0703,9031,2014,687642.0,19593709.0
4sp0703,9032,2011,4130607.0,15102263.0
4sp0703,9032,2012,4394136.0,31504797.0
4sp0703,9032,2013,5186085.0,37864097.0
4sp0703,9032,2014,5087185.0,35629501.0
4sp0703,9033,2011,20186.0,366516.0
4sp0703,9033,2012,59486.0,542421.0
4sp0703,9033,2013,106486.0,195580.0
4sp0703,9033,2014,33504.0,270611.0
4sp0703,9102,2011,9158.0,8203.0
4sp0703,9102,2012,113.0,242093.0
4sp0703,9103,2014,990.0,597.0
4sp0703,9104,2014,24.0,1534.0
4sp0703,9106,2011,1802.0,27890.0
4sp0703,9106,2012,75.0,23111.0
4sp0703,9106,2013,279.0,2448.0
4sp0703,9106,2014,482.0,6199.0
4sp0703,9107,2013,1040.0,296.0
4sp0703,9107,2014,2917.0,36311.0
4sp0703,9114,2014,0.0,106.0
4sp0703,9202,2011,21681.0,7216146.0
4sp0703,9202,2012,21651.0,6621281.0
4sp0703,9202,2013,8368.0,4792169.0
4sp0703,9202,2014,12007.0,6437578.0
4sp0703,9209,2011,22495.0,759951.0
4sp0703,9209,2012,76724.0,430910.0
4sp0703,9209,2013,48906.0,407126.0
4sp0703,9209,2014,57576.0,449207.0
4sp0703,9401,2011,3788023.0,1213213.0
4sp0703,9401,2012,3801594.0,2140438.0
4sp0703,9401,2013,3861034.0,4188041.0
4sp0703,9401,2014,4811106.0,5039059.0
4sp0703,9403,2011,3289131.0,397577.0
4sp0703,9403,2012,2873400.0,704113.0
4sp0703,9403,2013,2626874.0,1034993.0
4sp0703,9403,2014,3365138.0,519289.0
4sp0703,9404,2011,176878.0,744829.0
4sp0703,9404,2012,480151.0,41691.0
4sp0703,9404,2013,94316.0,143991.0
4sp0703,9404,2014,38930.0,202669.0
4sp0703,9405,2011,1755192.0,1852736.0
4sp0703,9405,2012,2251158.0,2313250.0
4sp0703,9405,2013,3038950.0,3216346.0
4sp0703,9405,2014,2004377.0,3581856.0
4sp0703,9406,2012,24935.0,42169.0
4sp0703,9503,2011,1007589.0,102829.0
4sp0703,9503,2012,848480.0,1372591.0
4sp0703,9503,2013,848923.0,363606.0
4sp0703,9503,2014,544909.0,278242.0
4sp0703,9505,2011,17768.0,6966.0
4sp0703,9506,2011,2081784.0,146922.0
4sp0703,9506,2012,198121.0,218323.0
4sp0703,9506,2013,1052622.0,320365.0
4sp0703,9506,2014,1174870.0,470164.0
4sp0703,9507,2014,1122.0,505.0
4sp0703,9602,2013,174.0,128.0
4sp0703,9603,2011,7936.0,542382.0
4sp0703,9603,2012,16069.0,1321750.0
4sp0703,9603,2013,59788.0,1137078.0
4sp0703,9603,2014,17231.0,1904175.0
4sp0703,9604,2011,1128.0,21678.0
4sp0703,9604,2012,1306.0,34191.0
4sp0703,9604,2013,11921.0,47371.0
4sp0703,9604,2014,1268.0,34559.0
4sp0703,9606,2011,284579.0,216278.0
4sp0703,9606,2012,249897.0,247626.0
4sp0703,9606,2013,96167.0,1585818.0
4sp0703,9606,2014,27143.0,926417.0
4sp0703,9607,2011,7230264.0,5796514.0
4sp0703,9607,2012,5728462.0,3889604.0
4sp0703,9607,2013,4834398.0,4088238.0
4sp0703,9607,2014,5295634.0,3739958.0
4sp0703,9608,2011,5285.0,450012.0
4sp0703,9608,2012,4649.0,186633.0
4sp0703,9608,2013,0.0,31418.0
4sp0703,9608,2014,98.0,57717.0
4sp0703,9609,2014,141.0,128376.0
4sp0703,9611,2014,61690.0,13263.0
4sp0703,9612,2011,2893.0,68438.0
4sp0703,9613,2011,1407330.0,3027.0
4sp0703,9613,2012,1046876.0,1553.0
4sp0703,9613,2013,321271.0,4331.0
4sp0703,9613,2014,3485.0,4276.0
4sp0703,9618,2011,179.0,428.0
4sp0703,9701,2011,11130.0,3278.0
4sp0703,9701,2014,411726.0,148.0
4sp0800,101,2013,9455.0,10000.0
4sp0800,307,2012,69024.0,9500.0
4sp0800,511,2011,2408.0,1450.0
4sp0800,1202,2011,4047890.0,235500.0
4sp0800,1701,2014,851.0,79318.0
4sp0800,1704,2011,12493217.0,71227.0
4sp0800,1704,2012,19474410.0,451423.0
4sp0800,1704,2013,23603194.0,859802.0
4sp0800,1805,2013,2665.0,109769.0
4sp0800,1805,2014,7585.0,257394.0
4sp0800,2007,2011,337500.0,11530.0
4sp0800,2008,2013,4478065.0,528.0
4sp0800,2710,2011,1076.0,2131.0
4sp0800,2710,2012,1412.0,1323.0
4sp0800,2844,2014,1200.0,11980.0
4sp0800,3206,2014,39952.0,2737.0
4sp0800,3208,2013,4332.0,6979.0
4sp0800,3402,2011,38365.0,347808.0
4sp0800,3402,2012,28450.0,164689.0
4sp0800,3402,2013,26718.0,247822.0
4sp0800,3402,2014,18063.0,252459.0
4sp0800,3506,2011,67.0,1208.0
4sp0800,3506,2012,97.0,41.0
4sp0800,3506,2013,93.0,248.0
4sp0800,3506,2014,268.0,41.0
4sp0800,3822,2014,138.0,622635.0
4sp0800,3901,2012,2205.0,969818.0
4sp0800,3901,2013,1690.0,1130907.0
4sp0800,3901,2014,9114.0,4203628.0
4sp0800,3902,2011,2679.0,7451.0
4sp0800,3902,2014,199.0,3565.0
4sp0800,3907,2011,469.0,17667.0
4sp0800,3907,2012,157.0,11231.0
4sp0800,3907,2013,178.0,4717.0
4sp0800,3907,2014,478.0,10130.0
4sp0800,3908,2014,108.0,1755855.0
4sp0800,3910,2011,7392.0,1000.0
4sp0800,3910,2012,11113.0,1976.0
4sp0800,3916,2012,18.0,12120.0
4sp0800,3916,2013,12.0,5245.0
4sp0800,3917,2011,2666248.0,52035.0
4sp0800,3917,2012,3179085.0,307226.0
4sp0800,3917,2013,3039211.0,343967.0
4sp0800,3917,2014,1711942.0,206454.0
4sp0800,3920,2014,1279.0,2177.0
4sp0800,3921,2013,134.0,1044.0
4sp0800,3921,2014,224.0,1848.0
4sp0800,3923,2011,1668595.0,10132989.0
4sp0800,3923,2012,745898.0,10391767.0
4sp0800,3923,2013,371650.0,12767891.0
4sp0800,3923,2014,330307.0,5736869.0
4sp0800,3924,2013,13903.0,2587.0
4sp0800,3924,2014,6198.0,14215.0
4sp0800,3926,2011,632923.0,129158.0
4sp0800,3926,2012,214329.0,224945.0
4sp0800,3926,2013,279809.0,646021.0
4sp0800,3926,2014,290919.0,391240.0
4sp0800,4009,2011,120045.0,3163.0
4sp0800,4009,2012,105768.0,8207.0
4sp0800,4009,2013,65401.0,26822.0
4sp0800,4009,2014,36327.0,30099.0
4sp0800,4010,2011,58593.0,19495.0
4sp0800,4010,2012,84123.0,50439.0
4sp0800,4010,2013,63820.0,41301.0
4sp0800,4010,2014,91316.0,68340.0
4sp0800,4011,2011,68540.0,1751362.0
4sp0800,4011,2012,83466.0,991651.0
4sp0800,4011,2013,70241.0,1382250.0
4sp0800,4011,2014,87445.0,255315.0
4sp0800,4013,2012,10809.0,64.0
4sp0800,4013,2013,14695.0,9756.0
4sp0800,4013,2014,6348.0,23450.0
4sp0800,4015,2012,2443.0,33405.0
4sp0800,4016,2011,263286.0,53566.0
4sp0800,4016,2012,267959.0,91903.0
4sp0800,4016,2013,299164.0,307293.0
4sp0800,4016,2014,362085.0,241586.0
4sp0800,4202,2011,4515.0,236.0
4sp0800,4202,2012,39.0,23892.0
4sp0800,4202,2014,1001.0,7525.0
4sp0800,4407,2012,1500828.0,1947.0
4sp0800,4419,2014,1179.0,667.0
4sp0800,4819,2011,40.0,9101.0
4sp0800,4819,2012,5108.0,614.0
4sp0800,4819,2013,2056.0,27.0
4sp0800,4819,2014,3093.0,567.0
4sp0800,4823,2011,314.0,4153.0
4sp0800,4823,2013,515.0,573.0
4sp0800,4823,2014,440.0,38.0
4sp0800,4908,2011,51.0,79983.0
4sp0800,4908,2012,105.0,49471.0
4sp0800,4908,2013,393.0,106340.0
4sp0800,4908,2014,1205.0,21870.0
4sp0800,4911,2011,4125.0,4092.0
4sp0800,4911,2012,124.0,11264.0
4sp0800,4911,2013,1698.0,13371.0
4sp0800,4911,2014,14292.0,13127.0
4sp0800,5607,2013,1864.0,194.0
4sp0800,5607,2014,3390.0,1203.0
4sp0800,5910,2014,99.0,67402.0
4sp0800,5911,2012,137.0,34.0
4sp0800,6307,2011,1110.0,2083.0
4sp0800,6307,2012,7243.0,25710.0
4sp0800,6307,2013,14196.0,25611.0
4sp0800,6307,2014,6877.0,16065.0
4sp0800,6401,2012,637.0,3633.0
4sp0800,6506,2012,12778.0,704.0
4sp0800,6812,2011,3406.0,598.0
4sp0800,6812,2012,2136.0,293.0
4sp0800,6812,2013,1874.0,1366.0
4sp0800,6812,2014,1603.0,303.0
4sp0800,6813,2011,12030.0,41094.0
4sp0800,6813,2012,16409.0,31727.0
4sp0800,6813,2013,11797.0,33437.0
4sp0800,6813,2014,11535.0,43427.0
4sp0800,6903,2011,2707.0,3996.0
4sp0800,6909,2011,81435.0,4675.0
4sp0800,6909,2013,105904.0,18.0
4sp0800,7009,2011,569.0,2142.0
4sp0800,7009,2013,1432.0,1233.0
4sp0800,7019,2012,387.0,1191.0
4sp0800,7019,2013,618.0,461.0
4sp0800,7019,2014,2402.0,3644.0
4sp0800,7208,2012,676.0,217.0
4sp0800,7304,2011,419.0,106865.0
4sp0800,7305,2011,28852.0,6015.0
4sp0800,7305,2012,8531.0,6692.0
4sp0800,7305,2013,10387.0,1709.0
4sp0800,7306,2012,8808.0,2228.0
4sp0800,7307,2011,11457.0,4.0
4sp0800,7307,2012,13536.0,7586.0
4sp0800,7307,2013,17095.0,12728.0
4sp0800,7307,2014,13623.0,55177.0
4sp0800,7312,2011,82781.0,55306.0
4sp0800,7312,2012,96054.0,24831.0
4sp0800,7312,2013,87924.0,36664.0
4sp0800,7312,2014,92442.0,64203.0
4sp0800,7314,2011,145.0,65.0
4sp0800,7314,2012,51.0,160203.0
4sp0800,7314,2013,80.0,132.0
4sp0800,7314,2014,56.0,28470.0
4sp0800,7315,2012,14525.0,3268.0
4sp0800,7317,2011,2399.0,306.0
4sp0800,7317,2013,2786.0,2.0
4sp0800,7317,2014,1695.0,103.0
4sp0800,7318,2011,132513.0,160885.0
4sp0800,7318,2012,169563.0,196770.0
4sp0800,7318,2013,197129.0,207112.0
4sp0800,7318,2014,220325.0,103109.0
4sp0800,7320,2011,69700.0,22785.0
4sp0800,7320,2012,57378.0,54221.0
4sp0800,7320,2013,64575.0,25144.0
4sp0800,7320,2014,63786.0,16792.0
4sp0800,7323,2012,31350.0,1640.0
4sp0800,7323,2013,19348.0,39158.0
4sp0800,7323,2014,4194.0,5659.0
4sp0800,7325,2011,34290.0,18784.0
4sp0800,7325,2012,28771.0,16895.0
4sp0800,7325,2013,29091.0,4702.0
4sp0800,7325,2014,22163.0,15766.0
4sp0800,7326,2011,50219.0,248351.0
4sp0800,7326,2012,73119.0,101432.0
4sp0800,7326,2013,61407.0,109834.0
4sp0800,7326,2014,65777.0,95515.0
4sp0800,7412,2011,79872.0,52.0
4sp0800,7412,2012,61608.0,438.0
4sp0800,7412,2013,81196.0,728.0
4sp0800,7413,2013,2.0,10160.0
4sp0800,7413,2014,102.0,8580.0
4sp0800,7415,2011,20682.0,1.0
4sp0800,7415,2013,24775.0,160.0
4sp0800,7415,2014,32753.0,41.0
4sp0800,7419,2011,597.0,182.0
4sp0800,7419,2012,378.0,466.0
4sp0800,7419,2013,617.0,20630.0
4sp0800,7419,2014,46.0,918.0
4sp0800,7608,2014,217.0,231.0
4sp0800,7609,2012,716.0,1641.0
4sp0800,7609,2013,510.0,8190.0
4sp0800,7609,2014,1302.0,8561.0
4sp0800,7615,2014,629.0,820.0
4sp0800,7616,2011,4214.0,9125.0
4sp0800,7616,2012,3780.0,20135.0
4sp0800,7616,2013,3953.0,14083.0
4sp0800,7616,2014,13855.0,11360.0
4sp0800,8201,2014,1614.0,36.0
4sp0800,8204,2011,384.0,450.0
4sp0800,8204,2012,934.0,127.0
4sp0800,8204,2013,291.0,1948.0
4sp0800,8205,2011,186.0,1153.0
4sp0800,8205,2013,204.0,3651.0
4sp0800,8205,2014,35871.0,17340.0
4sp0800,8207,2013,114.0,9715.0
4sp0800,8207,2014,187.0,35023.0
4sp0800,8208,2014,2803.0,49739.0
4sp0800,8209,2013,155.0,40.0
4sp0800,8301,2011,70499.0,74442.0
4sp0800,8301,2012,13962.0,477811.0
4sp0800,8301,2013,6861.0,40929.0
4sp0800,8301,2014,23645.0,35853.0
4sp0800,8302,2011,7556.0,183859.0
4sp0800,8302,2012,4912.0,306676.0
4sp0800,8302,2013,2632.0,299527.0
4sp0800,8302,2014,2631.0,155165.0
4sp0800,8310,2014,3314.0,100.0
4sp0800,8407,2011,1172.0,207574.0
4sp0800,8407,2012,1774.0,265007.0
4sp0800,8407,2013,19860.0,718715.0
4sp0800,8407,2014,206563.0,674750.0
4sp0800,8408,2012,36825.0,3951.0
4sp0800,8409,2011,5910.0,124515.0
4sp0800,8409,2012,5996.0,133423.0
4sp0800,8409,2013,4420.0,313288.0
4sp0800,8409,2014,9150.0,298406.0
4sp0800,8412,2011,116263.0,628571.0
4sp0800,8412,2012,121743.0,1921125.0
4sp0800,8412,2013,185357.0,3232403.0
4sp0800,8412,2014,230564.0,2228538.0
4sp0800,8413,2011,1503398.0,473209.0
4sp0800,8413,2012,1301756.0,1113984.0
4sp0800,8413,2013,1630476.0,2458109.0
4sp0800,8413,2014,1700301.0,2141270.0
4sp0800,8414,2011,93939.0,309885.0
4sp0800,8414,2012,73112.0,249824.0
4sp0800,8414,2013,130837.0,333926.0
4sp0800,8414,2014,70090.0,234691.0
4sp0800,8415,2012,1782.0,2365.0
4sp0800,8418,2012,612.0,8275.0
4sp0800,8418,2013,368.0,172094.0
4sp0800,8419,2011,14918.0,3709349.0
4sp0800,8419,2012,85848.0,4499304.0
4sp0800,8419,2013,88027.0,5306703.0
4sp0800,8419,2014,15594.0,2607638.0
4sp0800,8421,2011,470750.0,36665.0
4sp0800,8421,2012,412007.0,30245.0
4sp0800,8421,2013,402280.0,60968.0
4sp0800,8421,2014,542128.0,42320.0
4sp0800,8422,2011,251.0,2520377.0
4sp0800,8422,2012,112.0,231710.0
4sp0800,8424,2011,102920939.0,1395875.0
4sp0800,8424,2012,76988616.0,1614216.0
4sp0800,8424,2013,93714501.0,1683992.0
4sp0800,8424,2014,99617293.0,1434953.0
4sp0800,8425,2011,72034.0,39518.0
4sp0800,8425,2012,114288.0,167170.0
